Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,Sentiment_Label,review_length
345312,B00023T3IA,A1SCD2NYTIAQTY,Bu-Chan,11.0,12.0,5.0,1160092800.0,Surprisingly Versatile,"Mayonnaise is something I usually associate with salads, (read boring rubbish here, in my opinion). However, I have been surprised just how much it is used in Japanese food.<br /><br />Although you can use it with normal salads, I have also enjoyed it very much with takoyaki, (octopus dumplings in a ball shape). It also mixes well with other sauces, such as with Japanese barbeque and so on. Even dipping things like chips, (health food, really!), for a snack works.<br /><br />It is a bit different to other types, but it is very nice with a pleasant and creamy taste to it. Recommended!",positive,1,103
129116,B002VRQJC8,AZMVDE3WJZRJ1,I. Fascovich,0.0,0.0,5.0,1335830400.0,My dogs loves them!,"They were cheaper than any other place I've seen them at, and my dog loves them! She starts drawling since she sees me grab the bag!",positive,1,26
238443,B0000W0GQQ,A1B40VBHHI66HQ,Julie Jackson,2.0,2.0,5.0,1325894400.0,The absolute BEST vanilla,I have purchased this vanilla in a smaller quantity from a retail cooking store many times. This is a much better value and I use the vanilla in all my baking. YUM!,positive,1,32
157532,B000EDG53Y,A2IMU9NIHRXVM,"rohan ""NZ""",1.0,1.0,5.0,1258761600.0,my family love it,i just got those nuts a week ago. my husband loves those snacks so much! i also use some dark chocolate turn those nuts to health candy.<br /><br />i will continute to order when i finish this order.<br /><br />you really should try it.,positive,1,44
478331,B00362FJD2,A313H6238N589,"Jaewoo Kim ""OB-Wan""",0.0,0.0,4.0,1341014400.0,Very mild tasting coffee,"If you like your coffee to give you a strong rush of caffeine jolt with a dark roasted bitter taste (like most Starbucks), then this coffee may not be for you. If you like milder tasting coffee that has bit more aroma and taste, then this coffee may fill your needs. Starbucks this coffee isn't, and that isn't necessary a bad thing.<br /><br />I recommend everyone try this brand of coffee at least once. It was ranked #1 by one consumer magazine as the best coffee.<br /><br />I do like the taste of this coffee. Even though it is a French Roast, it tastes almost like a Hazelnut with very nutty flavor. The natural and pleasant flavor of the coffee isn't drown out by the bitter taste.<br /><br />The caffeine rush is also very mild and subtle. If you find yourself too hyper from drinking Starbucks, then this could be a good alternative brand.<br /><br />This coffee is also surprisngly affordable. It costs little over 1/2 of Starbucks coffee by weight.",positive,1,171
182907,B0018AXEFY,A3RU7QI4PLON76,fancydancey,0.0,0.0,3.0,1349308800.0,not a value,"What can I say about Werther's Originals-they are just plain tasty!  I haven't met anybody who could walk past a bowl of these without sampling one.  However, these are no value here-too bad I ordered these before I realized my grocery store had the same product-FRESHER-for under $10!!!!<br /><br />Yes, eat Werthers-but check out your own store before buying them on Amazon.",neutral,0,62
544296,B000AAIAH0,A39H6BG8D7VMX4,Amy,1.0,1.0,4.0,1294531200.0,My dog loves these,"These are great treats to use with the large blue disk like things.  The disc like things are good for hiding food and then my miniature schnauzer has to work to get them out.  If I put one of these treats on top she is trying to eat this thing for hours then can't even get it all, so it lasts for a few days before I have to take the treat out so she can finish it.  But I would definitely recommend this with the large blue disk like things as a toy that keeps a dog occupied for a pretty long time.",positive,1,104
343863,B008J1HO4C,A1MHI2RJAE5BBJ,Melinda C.,1.0,1.0,5.0,1238284800.0,The Best Oatmeal,"I bought a 4-pack of this oatmeal for a reason; it's worth it. The flavor is so rich and nutty. The texture is perfect. If you like oatmeal, buy this - it's also a great value!",positive,1,36
228690,B0058AMY10,A3I96LKK3S15D0,"R. Wheeler ""Pryd""",0.0,0.0,5.0,1215993600.0,Box-o-Chips,"These chips were a great deal.  Kettle was having a special deal for the case of chips.  They are hard to find in Vegas and are my favorite flavor. Shipping was very fast, sooner than expected.",positive,1,36
108562,B001EO5QBO,A2Y8K75QJMRAWT,"A. Conaway ""book lover""",2.0,3.0,2.0,1172620800.0,Odd bitter flavor,"We don't like these at all.  I think the mix has too much baking powder or something, as the pancakes have an odd chemical taste.  If you make a small dice out of a fresh apple, cook it in butter with sugar and cinnamon and fold into the mix before cooking it covers the chemical taste, but who wants to do that with a mix?",negative,-1,65
385994,B000GG1O6W,A2SHJ8LXJIF998,flodoe62,0.0,0.0,5.0,1331856000.0,bigelow raspberry tea,"I can no longer purchase this tea in the stores, so this is the only place that I have found it.  Thanks, for carrying it.",positive,1,25
277619,B000VK8AVK,A3H9W7E1T0AVD0,CrysDanMom,1.0,3.0,1.0,1315958400.0,The Salt & Pepper version is awful!,"We ordered the salt and pepper version since they were on sale and we really like PopChips.  They were AWFUL!  Honestly, we couldn't eat them because they were so hot.  I would not have thought that ""salt and pepper"" would have been so incredibly heavy on the pepper.  Our mouths were burning and it wasn't a good burn!  We will continue to buy Popchips but never the salt and pepper variety again.",negative,-1,72
183349,B004U43ZO0,ABQWMANK4AR63,"John S. Dean ""John""",0.0,0.0,4.0,1308700800.0,LOTTA chocolate here!,"I'm not a huge sweets fan, prefer chips and such normally, but every once in a while, like just about everyone, a sweet tooth bites me and I want something with some sugar in it.<br /><br />Having grown up in a family known for baking (grandmother used to make wedding cakes profesionally), cookies are nothing new.  And a good chocolate chip cookie can hit the spot sometimes, even for those of us who aren't THAT fond of chocolate.<br /><br />So the Chips Ahoy cookies here are a variation I haven't tried in their product line before.<br /><br />The cookie dough itself is about normal for them, not quite great but not bad, either.  A little squishier than I'd normally want, but these are supposed to be gooey after all, so that comes with the territory.<br /><br />And while the picture on the package shows something with just oodles of chocolate in the middle, while I think everyone knows it's a given that the picture is an exaggeration, I have to say it's not exaggerating by MUCH...  There's a LOT of chocolate in there compared to any other chocolate chip cookie.  For me, it was overwhelming, way too much chocolate.  My 7 year old said the same, took a bite, made a face, and threw the rest of it away.<br /><br />But these aren't being marketed to people who don't like chocolate, so our problem shouldn't be an issue with anyone that purchases these.<br /><br />Chocolate is pretty normal tasting mass produced cookie type of chocolate, with a pretty smooth consistency to it.  Again, nothing to rejoice about, but if you like a lot of chocolate in your chocolate chip cookiess, it will definitely float your boat.<br /><br />They're about the size of a silver dollar, give or take, so they're not very large, but given how sweet they are, I think anything larger would be overkill.<br /><br />If you like store bought prepackaged cookies, these should be just fine, if not a little better tasting than most of the other options.",positive,1,341
540559,B001D0GV90,AIESH16TE0UJA,"Katherine Koch ""Katherine""",0.0,0.0,5.0,1191110400.0,Excellent strong coffee,"Timothy's Midnight Magic coffee is the best K-cup coffee I've had.  It's great for people who drink espresso, and it has a wonderfully rich flavor.",positive,1,25
217626,B000LQLV7E,A2ZGE64J2UNYR9,John Hammond,4.0,7.0,5.0,1221177600.0,Five Star Korean Style,Korean style ramen are often hard to find in stores.  Now the convenience of Amazon simplifies buying these delicious spicy noodles and soup.  These are one of my favorites.,positive,1,29
169891,B000FBM480,A13K3ZLWAWN1EI,"yogagirl ""grrrl""",0.0,0.0,5.0,1232668800.0,Good with coffee,"These appear to be, on first glance, similar to Nutter Butters.  On taste, however, they are lighter, more delicate, and infused with hazelnut.  There is more air in the cookie, so when you dip it in coffee, it becomes saturated rather quickly and the cookie folds into your mouth, with the sweet center taking center stage.  Nuff said.",positive,1,58
354740,B002UQIZ2C,A3IOY0KX3N2YYR,"Natasha Nordskjold ""Natasha""",3.0,3.0,5.0,1246060800.0,Excellent,"These oreo's were great, my family gobbled them up without conscience, i even had to hide some packs around the house so they would not over eat them hahaha. All i can say about these is Excellent i would reccommend these to every one. We even got a few people hooked as you dont see these in your every day supermarket in Denmark. Just great taste, fresh and delicious.<br />Yours Natasha (DENMARK)",positive,1,72
251227,B000JOE224,A1XYAEN3T90T7R,Dixiebelle,0.0,4.0,2.0,1252886400.0,Cats won't touch them,I have 2 cats and neither would eat them without a pill in them. They are spoiled by the brand Temptations and don't like anything else for a treat. They only eat 9 lives dry and canned so i guess they are picky. I have bought every brand cheap and expensive and guess i'll give up.,negative,-1,56
164497,B004UA52F4,A3V5BGSC4U1KQF,anna priefer,5.0,5.0,5.0,1326067200.0,BEST PASTA SAUCE ever,This Is the Best sauce ever .  Use it alot over the holidays.  My family loved it. Please don't run out of this sauce.,positive,1,24
60689,B003QNJYXM,A3FVS7RDGMK621,KAO,0.0,2.0,3.0,1285632000.0,its ok,"i bought one of these bottles because i wanted to try it out first before i got alot of them. i tryed half a bottle since i didnt want to be all hiped up. the taste was horrible..it was like drinking gross medicine. i didnt feel it right away, but i did notice after my walk to my daughters doctor (about 30mins) when i was in the waiting room and i sat down i was pretty tired and could of fell asleep. it was no more than 2 hours of me takingit. im sure if i took the whole bottle i would of gotten more energy. i may buy a few more of these bottles in different flavors. it did help me with early morning appointments that i know i wouldnt of wanted to do( no one likes sitting in  and running back in forth to 3 different offices all day)<br />besides the taste i think its alright",neutral,0,158
494109,B005LPD86C,A51H3BBAH5DVM,Olga,0.0,0.0,5.0,1318723200.0,Amazing!,It is amazing!The caviar is very fresh and very delicious.I like it.I want eat this caviar every day.I want buy more.,positive,1,21
476299,B0001VWFBK,A2VVPAQ4E09AOG,"MaryLou Slaby ""snake lover""",1.0,2.0,5.0,1271289600.0,seed relief,"This powdered Fennel is just the ticket for those of us who can not eat seeds!Italian cooking needs a little jolt of Fennel,now and then.It adds great flavor to the food.",positive,1,31
199976,B000LKYWZI,A3C41LB5UXKN5N,"Naomi Music ""Pug Lover""",6.0,6.0,5.0,1225756800.0,Good and good for you!,"This is my new favorite cereal. I had given up cereal when I cut way back on carbs. Plus, most of them were just full of sugar anyway. When I decided to add some healthier carbs back into my diet I was looking for a healthy cereal with protien and fiber, but without sugar. I love cutting up a banana and topping my cereal with it. That way I don't have to add any sugar or sugar substitutes. Ocassionally I use stevia if I don't have any bananas or other fruit.",positive,1,91
448206,B001IA99FS,A794GE4PNVPOD,Gula,1.0,1.0,5.0,1325376000.0,Great stuff,"All of their Jerkies I have tried so far are very tasty, not too dry and not all soggy. Great flavor",positive,1,21
554600,B008MMJTKU,A1FDLK2D1ZTWS8,higashione,0.0,1.0,4.0,1346976000.0,nice product,"this product was shipped to my door in timely manner and the product is very nice, delicate, and helpful ingredient addition to my kitchen.  the price is probably high but it beats a blank that i find in the local markets around my neighborhood.",positive,1,44
445752,B001D0GV7M,A2UEVSPN0TMGKN,Michael Cheung,0.0,0.0,5.0,1227916800.0,mild and smooth coffee,"Mocha Java is a must for those who enjoy a mild and smooth tasting coffee, it is comparable to Italian Roast. I tried a few Timothy coffee brands and must say that this is a must for those who like a mild smooth coffee.",positive,1,44
139503,B00112EUPM,AXAPYRSCQ1IXF,M. McKinney,0.0,0.0,5.0,1340496000.0,Tastes Great!,I love this product! I have been taking wheatgrass for over a year and this is by far my favorite way to take it. Many of the other flavors are good too but this one mixes so easily with just milk. I also add this to protein shakes for a quick and easy way to get a helping of wheatgrass. I have found that it is best to first mix with a little water as it helps the wheatgrass mix better.,positive,1,81
353661,B005A1LINC,AA8F2HV4DPV2T,kelpiegirl,0.0,0.0,4.0,1317600000.0,Refreshing but not the real thing...,"The Crystal Light Mojito's were tasty and refreshing, especially in the hot summer weather.  Although it pails in comparison to a true Mojito, this drink will quench the entire family's thirst.  It does have artificial sweeteners and has a slight aftertaste, if you are not used to it.  Would buy this again and look forward to trying the other Moctail flavors.",positive,1,61
427646,B001VNGHSO,A2UF5NVUU6WV93,Eso,2.0,2.0,5.0,1318550400.0,Large amount for a good price,"When I compared the price of this item with the others on amazon I found out that this one has the largest amount for a low price so I ordered it.  then, when I tried it I found that it tastes so good and has a strong smell.",positive,1,48
484819,B00248EE4O,A7D9GDW7TBZX0,RouxJazz,0.0,0.0,5.0,1283126400.0,Stale...Stale...Stale Chips  (Issue Resolved!),"I normally love these chips when I buy them from the grocery store, however you can never find them in the small bags.  I was so excited to find them here on Amazon ... but these chips arrived very stale, I was so disappointed.  My guess, they were just old!<br /><br />***UPDATED Review*** Thank you Amazon for quickly handling this issue.  The next batch of chips that I received were fresh and delicious!  You guys get an A+ in customer service.  :-)",positive,1,82
445764,B001D0GV7M,A1O1TB2BW85TID,"M. Harjula ""Twins plus 2""",1.0,2.0,4.0,1201132800.0,Change the Name,"Not quite sure why this is called Mocha Java, since the Mocha flavor is lacking.  However, the coffee is quite smooth and it is perhaps one of my husband's favorites.  I on the other hand prefer something with a little more chocolate flavor such as Timothy's German Chocolate Cake. This blend definitely has the hint of choclate that I was looking for when I ordered the Mocha Java but it also has a touch of coconut flavor and a scent that I enjoy.  In Timothy's defense, they don't truly market Mocha Java as a Flavored coffee but rather as a ""medium roast"" blend of ""Ethiopian and Sumatran coffees"".  However, unless you really researched this, the name is misleading.",positive,1,118
533713,B0009DY554,ASWVI5LWR8DO8,"N. Welch ""Momgyver""",1.0,1.0,5.0,1342310400.0,"tastes good, works great","One must know that this dieter's tea helps mostly by moving your bowels along.  Be careful at first, or it will be unpleasant!",positive,1,23
537729,B006ULZHZQ,A2ZRLD9B37E6F6,"L. Johnston ""Archaeologist""",1.0,1.0,5.0,1330819200.0,yummy!,"I love ALL the Chimes ginger chews but the peanut butter is really yummy. There is no ""heat"" from the ginger and yet you get all the advantages of the ginger.  I share them with friends at the office.",positive,1,39
498810,B004R2D81U,A333H009IZD61P,Gus,0.0,0.0,5.0,1349481600.0,Big Blast 7 ct small size,"My puppy's name is Gus. He is a long haired chihuahua and loves these chew sticks. We get the smaller ones and he spends hours every day chewing and tossing them around so he can eventually eat the treat inside. The outer shell is totally digestible as well. This products has never upset his stomach in any way. I consider them cheap and he loves them. He really loves them and they are his favorite. Thanks Canyon Creek, Gus' Mom",positive,1,80
140257,B0041KZI0M,A67B9RCZALEG2,Adrianne L. Villarreal,1.0,2.0,1.0,1291939200.0,BEEFEATER PACK OF 12,THIS IS NOT A PACK OF 12 BUT OF 3. I AM VERY UNHAPPY. PRODUCT IS NOT AS DESCRIBED  DO NOT ORDER IF YOU EXPECT 12 BONES. RIP OFF.  AMAZON SHOULD BE ASHAMED.,negative,-1,33
385229,B005VOOM5E,AJ329F9H546BM,"A. Koren ""sharing quality""",0.0,2.0,4.0,1336608000.0,Nice mellow flavor..........................,With all the coffees around it is refreshing to have an Etheopian grind that tastes this good.  Although I do not have the proper coffee maker for this coffee I opened the bag and brewed it in my Mr. Coffee using the measured amount I usually use. No acidity or bitterness yet distinctive Ethiopian beans and flavor.,positive,1,57
392345,B001DY6TWU,A2K6HOWVTC9CE5,"Angela ""Angela""",0.0,0.0,1.0,1231632000.0,now i know whats wrong with my dog,"i have just brought one small package of Canidea from my oversea agent 2weeks ago, before my puppy only tried a french brand. First i was just mixed them together and seems ok, but then the old finished there is something weird happened to her, she started eating the stools??!! >:( yes and also vomited white yellowish foam and coughing after totally swished into this brand, even sent her to vet checking blood, taking pills and medical treat which i was thinking she might catch cold. anyway only feel lucky is vet cost much cheaper here...<br />then now she refuse to eat it or only a little if really hungry. most of time she'd rather biting a bone, glad saw the comments here, i will change it to other brand asap :)",negative,-1,132
5118,B003QM6ZDU,AU9TCXW199NP8,clipship,2.0,2.0,5.0,1278460800.0,So good it could be a beverage!,I brought some of this back from a trip to Jamaica and wished I had bought it by the gallon.  It is very hard to find but WELL worth ordering in bulk!  It is a sweet but spicy sauce that takes me back to Jamaica with every taste.  I have attempted to duplicate it many times but can't seem to get it right.  I am ecstatic to finally have found a source.,positive,1,72
423637,B001G0NKZU,AQ3IN3MRXQ5KH,IlPrimitivo,0.0,0.0,5.0,1260316800.0,Kitty Crack,Bobbaaayyy!!! My cat loves this stuff and now ignores her regular kibble and wet food in lieu of her treats. She's over 16 years old and at that age it's good to see her get excited over something as simple as a handful of kitty snacks.,positive,1,46
431774,B002TMV3CG,A2W9I628I6SE1U,"Kort ""Art, Music, Book & Movie Enthusiast""",0.0,0.0,4.0,1278288000.0,Good Dark/Light Blend,"I'm a coffee drinker that prefers to grind my own beans because it is fresher that way. The more recently it was roasted the better. I like dark, hearty coffees, but not ones that have been over-roasted. A select few ground coffees can be good, and this is one of them. Melitta strikes a nice balance between the light and dark roasts. The dark roast predominates but the light roast helps make it smooth and flavorful. This is a fine grind and makes a more potent pot of coffee than similar amounts of your standard ground coffees like Foldgers or Maxwell House.<br /><br />They've priced this mid-range coffee competitively and I would recommend it to people who appreciate a flavorful, aromatic coffee. It cannot replace just roasted and freshly ground coffee, but you'd be hard pressed to find something much better outside of a gourmet shop. I've used Melitta's filters for years, and now I'm enjoying their coffees as well. Because of the Blanc et Noir Ground blend, I tried their <a href=""http://www.amazon.com/gp/product/B001EQ5GTO"">Colombian Medium Roast</a> and found it to be quite good as well.",positive,1,184
82083,B0002JG0HG,A1390WQJ54J8SH,John Krehnovi,1.0,1.0,5.0,1338508800.0,See how it stacks up against the others,"This is good syrup and my 2nd favorite.  It has a medium sweetness when compared with the other 2 that I've tried.  I typically don't like things very sweet.  I used 3 syrups listed below for my Master Cleanse.  They are all good quality and I'd recommend any of them.  You probably will want 1 jug for every 5 days of a cleanse.  It is possible that you'll need more.  I'm not an expert to comment on darkness or many other factors.  Here's my brief breakdown:<br /><br /><a href=""http://www.amazon.com/gp/product/B00271OPVU"">Coombs Family Farms 100% Pure Organic Maple Syrup Grade B, 32-Ounce Jug</a> - The sweetest of the 3 for sure.  It is also probably the thickest but still runny.  200 calories per serving of 4 tbsp.  When I put this in my lemonade for the Master Cleanse, it makes the lemonade sweeter than how I like it.<br /><br /><a href=""http://www.amazon.com/gp/product/B003ENHSC8"">NOW Foods Maple Syrup Grade B Organic, 32 ounce</a> - Is less sweet when compared to Coombs but a little sweeter than Family Heritage.  Runnier than Coombs but these syrups are all a little runnier than grocery syrups.  200 calories per serving of 4 tbsp.  It provided the right amount of sweetness for the Master Cleanse specifications for a drink.<br /><br /><a href=""http://www.amazon.com/gp/product/B00248E980"">Family Heritage Organic Vermont Maple Syrup, Grade B, 32-Ounce Jug</a> - Good quality and tastes sweet but definitely not as sweet as the other 2.  Didn't get the calorie info before throwing the bottle away but I'm figuring it's the same as the other 2.  I usually put an extra 1/2 a tbsp in my master cleanse lemonade to get it a little sweeter and curb the hunger.",positive,1,277
48579,B006H34CUS,A3ROVDGWZMZH3R,Stephanie Garcia,0.0,0.0,5.0,1343174400.0,Amazing!,I got a sample of this in my Summer VoxBox and it was love at first taste!!!<br />Try them warmed up a bit with a nice cold glass of Almond milk and you are in heaven!<br />I will definitely buy these again and again!,positive,1,44
375420,B004M8MSAQ,A1IMKRLI75YYRA,Matt Burch,0.0,0.0,1.0,1323820800.0,Horrible - Don't Buy!,I received this product and found it with bugs.  I would not recommend this product to anyone - don't waste your money!,negative,-1,22
473872,B003GSVSWW,A1G57UG6WFP7EW,"Jane Marshall ""Jane Marshall""",1.0,1.0,5.0,1310515200.0,Lovely Tea,"This tea has a nice mellow taste.  It is not at all dusty and doesn't leave a bitter taste in your mouth, as is common with a lot of teas.  Will definately buy more in the future. The box is very nice and I would feel comfortable giving this as a gift.",positive,1,52
241405,B00113FUOQ,A2750ZR8NDLAJF,R. Wolfe,0.0,0.0,4.0,1294790400.0,Good but a little too sweet for my tastes,"This tea is quite tasty.  I can't vouch for the ""energy"" side of things as I'm constantly drinking all kinds of tea.  The citris gives it a little sweetness.  I prefer my tea a little more bitter, but people who don't like bitter tea will love it.",positive,1,47
447123,B0002PCET8,A2IVCC1X5UJGSJ,Mr. Ze,0.0,0.0,4.0,1347667200.0,Great stuff,"I got this for a friend that likes japanese candies. I myself have tried it, and it was a nice treat. First off, this fascinating ramune soda candy is in a small plastic bottle that is reminiscent of a ramune soda drink bottle(minus the marble and glass bottle), and it is about half the size of one as well. The candy is in the shape of pellets and sort of tastes like ramune, but the taste could also be similar to Smarties or Wonka Fun Dip candy sticks in pellet form. Nonetheless a great candy.",positive,1,95
557295,B0080YNRQC,A1HC2Z0FJVQU5P,hokiesarehott,0.0,0.0,2.0,1348272000.0,Just ok,"I am a huge iced coffee/hot coffee/everything coffee fan... but this iced coffee has a very ""fake"" taste. I was disappointed by the lack of real coffee flavor. If you like whipped cream and syrups in your iced coffee, this may work for you. I will stick to the hot Donut Shop flavors!",negative,-1,53
36179,B00020UGNE,A113H4UYJIPL15,Anna Jacobs,3.0,4.0,5.0,1261353600.0,Best Chocolate Covered Orange Peels,I am very impressed with this product (and the company that creates it). The packaging is gorgeous - nice enough to give as a gift as is. And the dark chocolate covered orange peels are the best I have ever tasted. The dark chocolate is rich and flavorful. The candied orange peels on the inside are the perfect balance of sweet and tart. And they're easy to bite into - not hard like some others I've tried.<br /><br />Yes these are pricy but they are truly gourmet. And since the package includes a full pound I believe that justifies the price.<br /><br />I ordered this during the winter so I was not concerned about melting.,positive,1,115
160474,B001IZM8WY,A37I6B2ZCDFIQX,David H. Byman,16.0,17.0,5.0,1270944000.0,Sweet!,"Eaten by themselves, Yacon slices are pretty bland. The taste and texture is somewhat akin to dried apples.<br /><br />I mostly use Yacon in the blender, as a raw chocolate smoothie sweetener, supplementing the goji berries, cacao nibs and some frozen fruit, like blueberries, and maybe some kale. It makes a sweet counterpoint to the bitter stuff like the chocolate and the veggies. Yum.<br /><br />Supposedly, there are also a lot of health benefits to Yacon, and is a diabetic-friendly sweetener. And since it bypasses the GI tract and instead gets processed in the colon, Yacon helps balance the gut flora and aids in digestion.",positive,1,105
190383,B0038F7ZU2,AQ2K3ZV4N54GW,Navy Rick,1.0,3.0,2.0,1271635200.0,Poor Taste,I did not like the taste of this hot chocolate and my kids didn't either.  I will not buy again.,negative,-1,20
400191,B002IEVJRY,A1FVP6G8W3O8ZA,Arthur Kimes,0.0,1.0,2.0,1332979200.0,Canned Meh.,"There's nothing objectional about this canned coffee.  But there's nothing to enjoy about it.  ""Why Bother"" is the dominant feeling I get if I think about drinking another can.",negative,-1,29
232996,B004579W2Q,A1G99WF5QDDKX,Mells,0.0,0.0,5.0,1341619200.0,Flaxseed,I received this fast and love it. I grind it up in a coffee grinder and keep it in the refrigerator. It is a very good deal and I will buy again. thanks,positive,1,33
453474,B0029XLH4Y,AYRD5H7MBAVYX,DaveTheDon,1.0,1.0,5.0,1332288000.0,Great Choice,This coffee is great. I was referred to it by a friend and I decided to try it. Rich flavor and a great price. Can't beat it.,positive,1,27
223610,B0082P9C7M,A1GIC43SGQV2ZY,Chris,0.0,0.0,5.0,1342656000.0,Fast and Easy,I love cheesecake. It has always been one of my favorite indulgences. My favorite out of these has got to be Snickerdoodle. They are fast and easy and delicious.,positive,1,29
339361,B005A1LJ04,A1YZEKPPMXG1YJ,"Ilovebooks ""ilovebooks""",0.0,0.0,3.0,1316995200.0,Decent,This really does taste like a margarita. Not too sour or sweet. However it has that artificial taste so I wouldn't drink too much; you might feel sick after a while.,neutral,0,31
201270,B000GW46DE,A3CJW3AM6V6HI9,"Meme ""MAB""",1.0,1.0,5.0,1250985600.0,Original Beef Steak is muchbetter than any bagged jerky,This is a sooo much better snack than crackers or chips.  I have blood sugar issues and a protein snack is just what I need.  I also quit smoking in Jan. 2007 and am still smoke free thanks to Jack Links 2 oz. Original Beef Steak.  I honestly love them.,positive,1,50
150566,B002FX2HG0,A3TMDVW2IXS5RH,"Kevin Karubin ""AKA Tofu""",3.0,3.0,5.0,1262736000.0,Delicious,"This is the best strawberry milk, it's delicious and it's healthy, what more could you want?",positive,1,16
155459,B000GAT6NG,AFCXP8KUF3CHX,Liliana Morales,7.0,7.0,5.0,1173312000.0,The best tasting I've ever had!,I love this oil! I use it for everything from cooking with it to using it as a moisturizer and on my scalp for dandruff. I would totally recommend this to everyone!,positive,1,32
248749,B000EQTB4Q,AIMG5VWOFONVD,M. Hoffman,0.0,0.0,5.0,1345939200.0,love these on everything!,"we put them on soup, salad, eat as a snack!  they are a new favorite in our house and make soup look like something from a fancy restaurant!",positive,1,28
365615,B0017JULHU,A3LLS2C25SPJ8T,Laura Stevens,0.0,0.0,1.0,1342310400.0,Difficult to work with,"I had such a hard time with this fondant.  I have used Wilton for years and have done many good things with it so I decided to ""step it up"".  Boy am I sorry I did.  I had a 4 tiered anniversary cake to do in ivory.  I HATE coloring fondant so I figured this was as good a time as any to try a new fondant that was already colored so I ordered Satin Ice (...or SATAN Ice as I now call it).  I took it out of the tub and set it on the counter.  My 9 year old twins both said WHAT is that?!  I said ""It's fondant!""  Having seen me work with fondant for many years, they both said ""It looks too GOOEY to be fondant!!"".  Boy... even at 9 they are VERY observant.  It was very easy to roll out, but getting it ON the cake was a different story.  When I picked it up to put it on the cake it fell apart in my hands.  I attempted this 4 times.  Finally I put wax paper underneath it, rolled it out and flipped it onto the cake.  Easy enough.....or so I thought until I saw all the wrinkles transferred from the wax paper...back to the drawing board.  I ended up putting wax paper underneath, rolling it out, putting wax paper on top, flipping it over, THEN putting it on the cake....only to find that it still tore in the process.  UGH.  I'm exhausted!!  Never again.",negative,-1,251
277241,B000VK8AVK,A1HBC0NBQJHT7X,Bookphile,73.0,77.0,5.0,1265760000.0,"Not exactly like traditional potato chips, but a great substitute","One of my biggest frustrations with doing Weight Watchers was always the problem of finding good chips.  I will eat the baked ones, but they are undeniably very different from regular fried chips.  In addition to this, I've never been able to find a baked chip that came in salt and vinegar flavor, which is my favorite type of chip.  This meant that, whenever I had the craving for this particular flavor, I'd have to eat the regular fried kind.<br /><br />I picked up an oversize bag of the barbecue flavor Pop Chips on a whim at Costco.  I'd heard about them and was curious about what they're like, but I'd never before been able to find them in the area.  Much to my surprise, my very thin husband who is totally addicted to barbecue chips loved them and pretty much ate the whole bag before I'd had any.  I had tasted a couple of them and thought the barbecue flavor was good, so I decided to go ahead and order the individual bags from Amazon in barbecue for him and sea salt and vinegar for me.<br /><br />They are definitely worth the money.  I want to emphasize, however, that you will not be fooled into believing these are the regular old fried chips.  The taste and texture is something like a cross between rice cakes and chips.  I say rice cakes because they have something of that puffed look that rice cakes do.  Still, they are very good and the salt and vinegar is nice and strong, which is just the way I like them.<br /><br />As for the portion size, it's pretty generous.  For my fellow Weight Watchers, they are 2 points per bag, and they definitely make for a satisfying, filling snack or a side for your sandwich.<br /><br />I would definitely recommend these to anyone who is sick of the limited flavors of baked chips and would like something that comes in a wider variety of more exotic flavors.  I'm planning on trying the parmesan and garlic next.",positive,1,342
96619,B001ELL4FY,A3IEDUKH5S165V,Jim,0.0,0.0,3.0,1350432000.0,Decent but uninspiring brew,"Makes a reasonably good cup of coffee.Lacks the smoothness of some brands, but those who like a strong brew may like this",neutral,0,22
342333,B001SB2SGO,A1OTBWGY1R8GUX,Ada,0.0,0.0,5.0,1350000000.0,Tree of Life Blackstrap Molasses 32 OZ.,"I ordered 2 bottles of TREE OF LIFE's 100% PURE BLACKSTRAP MOLASSES.  TREE OF LIFE is the best blackstrap molasses! The bottles arrived in perfect condition -- they were packed with great care! From Cyril Scott's inspiring little book (listed at Amazon) called ""BLACKSTRAP MOLASSES ~ THE NATURAL WONDER FOOD,"" I learned all about the many health benefits using blackstrap molasses in one's diet. Cyril Scott explained how to make a tea using blackstrap molasses mixed into a cup of warm water for a daily health tonic. ...My grandmother -- born in the late 1800's -- was aware of the health benefits of blackstrap molasses; she always had homemade molasses cookies in her home to serve her grandchildren and now, as a tradition, I also serve Molasses Cookies!",positive,1,128
482672,B000LRH780,A1IWZAYY9GTLGL,"concurrent1 ""concurrent1""",1.0,1.0,5.0,1325289600.0,Better than any others on the market!,"I've purchased Cracovia Herring Filets for my father a number of times. It would not be a Polish Christmas for us without them!  The jar is large, and the herring is delicious. The pickling is very slightly sweet and the cream and onions offset the pickled fish perfectly!  Can't say enough good things about this product, the family LOVES it and we can only get it here, on amazon.com! LOVE IT!",positive,1,71
394626,B001B4VOQI,AF44MU313L704,"H. Ernst ""her_nst""",0.0,0.0,5.0,1298332800.0,Great!,Our dog loves this stuff.  Ground up and sprinkled on his dry food he just gobbles it up.  No additives or fillers no carbs. We also use as a treat.  Best price at Amazon and quick delivery.,positive,1,37
